EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Beaumont-en-Auge;14950;14055;49.283333;0.116667;1.37
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Benerville-sur-Mer;14910;14059;49.35;0.033333;1.8
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Beuvillers;14100;14069;49.133333;0.25;1.77
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Beuvron-en-Auge;14430;14070;49.183333;-0.05;0.94
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Blangy-le-Château;14130;14077;49.233333;0.283333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Blonville-sur-Mer;14910;14079;49.316667;0.033333;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Bonnebosq;14340;14083;49.2;0.083333;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Bonneville-la-Louvet;14130;14085;49.266667;0.333333;2.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Bonneville-sur-Touques;14800;14086;49.333333;0.116667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Bourgeauville;14430;14091;49.266667;0.05;1.63
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Branville;14430;14093;49.266667;0.033333;1.36
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Bréville;14860;14106;49.233333;-0.233333;0.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Brucourt;14160;14110;49.25;-0.1;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cabourg;14390;14117;49.283333;0.133333;1.5
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cambremer;14340;14126;49.15;0.05;1.18
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Clarbec;14130;14161;49.25;0.133333;1.42
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Colombelles;14460;14167;49.2;-0.3;0.63
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Coquainvilliers;14130;14177;49.2;0.216667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cordebugle;14100;14179;49.116667;0.383333;2.17
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Coudray-Rabut;14130;14185;49.3;0.166667;1.52
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Courtonne-la-Meurdrac;14100;14193;49.116667;0.316667;1.97
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cresseveuille;14430;14198;49.233333;0.033333;1.13
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cricqueboeuf;14113;14202;49.4;0.15;2.19
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Cricqueville-en-Auge;14430;14203;49.233333;-0.066667;0.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Danestal;14430;14218;49.25;0.016667;1.08
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Deauville;14800;14220;49.36;0.08; 
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Dives-sur-Mer;14160;14225;49.283333;-0.1;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Douville-en-Auge;14430;14227;49.266667;-0.016667;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Dozulé;14430;14229;49.233333;-0.05;0.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Drubec;14130;14230;49.25;0.116667;1.65
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Englesqueville-en-Auge;14800;14238;49.333333;0.15;1.88
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Equemauville;14600;14243;49.4;0.2;2.19
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Escoville;14850;14246;49.216667;-0.25;1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Fauguernon;14100;14260;49.183333;0.266667;1.82
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Fierville-les-Parcs;14130;14269;49.25;0.233333;1.72
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Firfol;14100;14270;49.15;0.316667;1.97
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Formentin;14340;14280;49.2;0.15;1.59
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Fourneville;14600;14286;49.35;0.233333;1.8
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Fumichon;14590;14293;49.166667;0.366667;2.12
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Genneville;14600;14299;49.366667;0.283333;1.93
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Glanville;14950;14302;49.283333;0.066667;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Gonneville-en-Auge;14810;14306;49.266667;-0.183333;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Gonneville-sur-Honfleur;14600;14304;49.4;0.25;2.19
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Gonneville-sur-Mer;14510;14305;49.283333;-0.033333;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Goustranville;14430;14308;49.216667;-0.1;1.48
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Grangues;14160;14316;49.266667;-0.05;1.64
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Hermival-les-Vaux;14100;14326;49.166667;0.283333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Hérouvillette;14850;14328;49.216667;-0.233333;1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Honfleur;14600;14333;49.416667;0.233333;2.32
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Hotot-en-Auge;14430;14335;49.166667;-0.05;1.22
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Houlgate;14510;14338;49.3;-0.066667;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;La Rivière-Saint-Sauveur;14600;14536;49.416667;0.266667;2.32
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;La Roque-Baignard;14340;14541;49.183333;0.1;1.33
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Léaupartie;14340;14358;49.183333;0.05;1.18
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Breuil-en-Auge;14130;14102;49.233333;0.233333;1.72
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Brévedent;14130;14104;49.233333;0.3;1.92
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Faulq;14130;14261;49.233333;0.316667;1.97
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Fournet;14340;14285;49.2;0.1;1.33
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Mesnil-Guillaume;14100;14421;49.1;0.3;1.92
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Mesnil-sur-Blangy;14130;14426;49.266667;0.25;1.77
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Pin;14590;14504;49.216667;0.333333;2.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Les Authieux-sur-Calonne;14130;14032;49.3;0.283333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Theil-en-Auge;14130;14687;49.35;0.25;1.8
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Le Torquesne;14130;14694;49.216667;0.166667;1.52
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;L'Hôtellerie;14100;14334;49.133333;0.4;2.22
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Manerbe;14340;14398;49.183333;0.183333;2.11
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Manneville-la-Pipard;14130;14399;49.266667;0.216667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Marolles;14100;14403;49.133333;0.366667;2.12
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Montreuil-en-Auge;14340;14448;49.166667;0.05;1.18
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Moyaux;14590;14460;49.2;0.35;2.07
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Norolles;14100;14466;49.2;0.25;1.77
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Notre-Dame-d'Estrées;14340;14474;49.15;0.016667;1.08
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Ouilly-du-Houley;14590;14484;49.166667;0.333333;2.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Ouilly-le-Vicomte;14100;14487;49.183333;0.216667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Pennedepie;14600;14492;49.416667;0.183333;2.32
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Périers-en-Auge;14160;14494;49.266667;-0.1;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Petiville;14390;14499;49.25;-0.166667;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Pont-l'Evêque;14130;14514;49.3;0.183333;1.57
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Putot-en-Auge;14430;14524;49.216667;-0.066667;0.85
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Quetteville;14130;14528;49.333333;0.3;1.92
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Ranville;14860;14530;49.233333;-0.25;1.13
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Repentigny;14340;14533;49.2;0.05;1.18
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Reux;14130;14534;49.283333;0.15;1.47
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Rocques;14100;14540;49.166667;0.25;1.77
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Rumesnil;14340;14550;49.183333;0.033333;1.13
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-André-d'Hébertot;14130;14555;49.316667;0.283333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Arnoult;14800;14557;49.333333;0.083333;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Etienne-la-Thillaye;14950;14575;49.283333;0.116667;1.37
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Gatien-des-Bois;14130;14578;49.35;0.183333;1.8
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Hymer;14130;14593;49.25;0.166667;1.52
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Jouin;14430;14598;49.216667;-0.016667;0.98
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Julien-sur-Calonne;14130;14601;49.283333;0.233333;1.72
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Léger-Dubosq;14430;14606;49.233333;-0.033333;0.93
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Martin-aux-Chartrains;14130;14620;49.316667;0.15;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Ouen-le-Pin;14340;14639;49.15;0.116667;1.37
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Pierre-Azif;14950;14645;49.3;0.05;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Saint-Samson;14670;14657;49.183333;-0.15;0.58
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Sallenelles;14121;14665;49.266667;-0.233333;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Surville;14130;14682;49.3;0.216667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Touques;14800;14699;49.333333;0.1;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Tourgéville;14800;14701;49.316667;0.066667;1.57
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Tourville-en-Auge;14130;14706;49.316667;0.2;1.62
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Trouville-sur-Mer;14360;14715;49.366667;0.083333;1.93
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Valsemé;14340;14723;49.233333;0.1;1.36
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Varaville;14390;14724;49.25;-0.15;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Victot-Pontfol;14430;14743;49.166667;-0.016667;1.11
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Vieux-Bourg;14130;14748;49.308333;0.25;-1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;4;Villerville;14113;14755;49.4;0.133333;2.19
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Agy;14400;14003;49.25;-0.766667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Aignerville;14710;14004;49.316667;-0.916667;1.69
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Amblie;14480;14008;49.3;-0.483333;1.46
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Anctoville;14240;14011;49.1;-0.7;1.1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Anguerny;14610;14014;49.266667;-0.4;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Anisy;14610;14015;49.25;-0.383333;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Arganchy;14400;14019;49.233333;-0.75;1.2
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Arromanches-les-Bains;14117;14021;49.333333;-0.616667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Asnelles;14960;14022;49.333333;-0.583333;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Asnières-en-Bessin;14710;14023;49.366667;-0.933333;1.93
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Balleroy;14490;14035;49.183333;-0.833333;1.45
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Banville;14480;14038;49.316667;-0.5;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Barbeville;14400;14040;49.283333;-0.75;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Basly;14610;14044;49.283333;-0.416667;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bayeux;14400;14047;49.266667;-0.7;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bazenville;14480;14049;49.3;-0.583333;1.46
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bénouville;14970;14060;49.25;-0.283333;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bény-sur-Mer;14440;14062;49.283333;-0.433333;1.48
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bernesq;14710;14063;49.266667;-0.933333;1.74
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bernières-sur-Mer;14990;14066;49.333333;-0.416667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Blainville-sur-Orne;14550;14076;49.233333;-0.3;0.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Blay;14400;14078;49.266667;-0.833333;1.9
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bricqueville;14710;14107;49.283333;-0.966667;1.84
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Bucéels;14250;14111;49.2;-0.633333;0.85
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cahagnolles;14490;14121;49.166667;-0.766667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cairon;14610;14123;49.25;-0.45;1.16
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cambes-en-Plaine;14610;14125;49.233333;-0.383333;1.07
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Campigny;14490;14130;49.25;-0.8;1.35
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Canchy;14230;14132;49.333333;-0.983333;1.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cardonville;14230;14136;49.35;-1.066667;2.14
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cartigny-l'Epinay;14330;14138;49.233333;-1;1.94
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Castillon;14490;14140;49.2;-0.8;1.35
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Castilly;14330;14142;49.283333;-1.033333;2.04
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Caumont-l'Eventé;14240;14143;49.083333;-0.8;1.35
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Chouain;14250;14159;49.216667;-0.633333;0.85
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Colleville-Montgomery;14880;14166;49.283333;-0.3;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Colleville-sur-Mer;14710;14165;49.35;-0.85;1.8
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Colombières;14710;14168;49.3;-0.983333;1.89
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Colombiers-sur-Seulles;14480;14169;49.3;-0.516667;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Colomby-sur-Thaon;14610;14170;49.266667;-0.416667;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Commes;14520;14172;49.333333;-0.733333;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Condé-sur-Seulles;14400;14175;49.233333;-0.633333;1.4
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cormolain;14240;14182;49.133333;-0.85;1.5
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cottun;14400;14184;49.266667;-0.783333;1.3
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Coulombs;14480;14186;49.25;-0.566667;1.34
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Courseulles-sur-Mer;14470;14191;49.333333;-0.45;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Crépon;14480;14196;49.316667;-0.55;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cresserons;14440;14197;49.283333;-0.35;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Creully;14480;14200;49.283333;-0.533333;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cricqueville-en-Bessin;14450;14204;49.383333;-1;2.06
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Crouay;14400;14209;49.266667;-0.8;1.38
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cully;14480;14212;49.25;-0.533333;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Cussy;14400;14214;49.283333;-0.766667;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Deux-Jumeaux;14230;14224;49.35;-0.966667;1.84
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Douvres-la-Délivrande;14440;14228;49.283333;-0.383333;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Ecrammeville;14710;14235;49.316667;-0.95;1.79
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Ellon;14250;14236;49.216667;-0.683333;1.56
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Englesqueville-la-Percée;14710;14239;49.383333;-0.95;2.06
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Esquay-sur-Seulles;14400;14250;49.266667;-0.616667;1.49
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Etréham;14400;14256;49.316667;-0.8;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Fontaine-Henry;14610;14275;49.283333;-0.45;1.43
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Formigny;14710;14281;49.333333;-0.9;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Foulognes;14240;14282;49.15;-0.816667;1.4
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Géfosse-Fontenay;14230;14298;49.366667;-1.083333;2.19
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Graye-sur-Mer;14470;14318;49.333333;-0.466667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Guéron;14400;14322;49.25;-0.716667;1.1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Hermanville-sur-Mer;14880;14325;49.283333;-0.316667;1.28
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Hottot-les-Bagues;14250;14336;49.15;-0.65;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Isigny-sur-Mer;14230;14342;49.316667;-1.1;2.24
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Juaye-Mondaye;14250;14346;49.2;-0.683333;1.42
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;La Cambe;14230;14124;49.35;-1;1.94
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;La Lande-sur-Drôme;14240;14350;49.066667;-0.866667;1.63
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Langrune-sur-Mer;14830;14354;49.316667;-0.366667;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Lantheuil;14480;14355;49.266667;-0.516667;1.15
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Lasson;14740;14356;49.233333;-0.466667;1.48
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;La Vacquerie;14240;14722;49.1;-0.85;1.5
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Le Breuil-en-Bessin;14330;14103;49.25;-0.866667;1.55
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Le Fresne-Camilly;14480;14288;49.266667;-0.483333;1.48
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Le Manoir;14400;14400;49.283333;-0.6;1.75
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Le Molay-Littry;14330;14370;49.25;-0.883333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Les Oubeaux;14230;14481;49.283333;-1.066667;2.14
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Le Tronquay;14490;14714;49.233333;-0.816667;1.4
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Lingèvres;14250;14364;49.183333;-0.666667;0.99
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Lion-sur-Mer;14780;14365;49.3;-0.316667;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Lison;14330;14367;49.25;-1.05;2.09
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Litteau;14490;14369;49.15;-0.9;1.86
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Livry;14240;14372;49.1;-0.766667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Longraye;14250;14376;49.15;-0.7;1.94
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Longues-sur-Mer;14400;14377;49.333333;-0.7;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Louvières;14710;14382;49.366667;-0.916667;-1
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Luc-sur-Mer;14530;14384;49.3;-0.35;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Magny-en-Bessin;14400;14385;49.3;-0.666667;1.41
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Maisons;14400;14391;49.316667;-0.75;1.54
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Mandeville-en-Bessin;14710;14397;49.3;-0.883333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Manvieux;14117;14401;49.333333;-0.65;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Martragny;14740;14406;49.25;-0.6;1.65
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Mathieu;14920;14407;49.25;-0.366667;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Meuvaines;14960;14430;49.333333;-0.566667;1.67
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Monceaux-en-Bessin;14400;14436;49.25;-0.683333;1.02
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Monfréville;14230;14439;49.316667;-1.033333;2.04
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Montfiquet;14490;14445;49.166667;-0.9;1.74
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Mosles;14400;14453;49.316667;-0.816667;1.74
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Neuilly-la-Forêt;14230;14462;49.266667;-1.1;2.24
Nord-Ouest;25;Basse-Normandie;Caen;14;Calvados;Caen;5;Nonant;14400;14465;49.25;-0.633333;1.3
